well,cell_ID,condition,serum,seeding_density,Nuclear_Area,DAPI
D07,OBJ974,CTL,SS_0.5,1.5,331,9650000
D07,OBJ975,CTL,SS_0.5,1.5,209,9018000
D07,OBJ976,CTL,SS_0.5,1.5,268,10090000
D07,OBJ977,CTL,SS_0.5,1.5,591,23350000
D07,OBJ978,CTL,SS_0.5,1.5,285,19650000
D07,OBJ979,CTL,SS_0.5,1.5,639,21920000
D07,OBJ980,CTL,SS_0.5,1.5,233,8117000
D07,OBJ981,CTL,SS_0.5,1.5,229,9746000
D07,OBJ982,CTL,SS_0.5,1.5,276,10710000
D07,OBJ983,CTL,SS_0.5,1.5,475,19390000
D07,OBJ984,CTL,SS_0.5,1.5,346,10430000
D07,OBJ985,CTL,SS_0.5,1.5,246,9966000
D07,OBJ986,CTL,SS_0.5,1.5,258,9707000
D07,OBJ987,CTL,SS_0.5,1.5,378,11380000
D07,OBJ988,CTL,SS_0.5,1.5,662,48200000
D07,OBJ989,CTL,SS_0.5,1.5,361,10530000
D07,OBJ990,CTL,SS_0.5,1.5,359,21090000
D07,OBJ991,CTL,SS_0.5,1.5,303,11150000
D07,OBJ992,CTL,SS_0.5,1.5,477,10330000
D07,OBJ993,CTL,SS_0.5,1.5,259,10030000
D07,OBJ994,CTL,SS_0.5,1.5,301,9341000
D07,OBJ995,CTL,SS_0.5,1.5,416,12180000
D07,OBJ996,CTL,SS_0.5,1.5,464,17730000
D07,OBJ997,CTL,SS_0.5,1.5,320,20050000
D07,OBJ998,CTL,SS_0.5,1.5,297,10410000
D07,OBJ999,CTL,SS_0.5,1.5,445,20060000
D07,OBJ1000,CTL,SS_0.5,1.5,234,9591000
D07,OBJ1001,CTL,SS_0.5,1.5,1075,50500000
D07,OBJ1002,CTL,SS_0.5,1.5,414,24190000
D07,OBJ1003,CTL,SS_0.5,1.5,499,22510000
D07,OBJ1004,CTL,SS_0.5,1.5,635,20010000
D07,OBJ1005,CTL,SS_0.5,1.5,304,10260000
D07,OBJ1006,CTL,SS_0.5,1.5,487,19720000
D07,OBJ1007,CTL,SS_0.5,1.5,335,10710000
D07,OBJ1008,CTL,SS_0.5,1.5,457,21050000
D07,OBJ1009,CTL,SS_0.5,1.5,239,9349000
D07,OBJ1010,CTL,SS_0.5,1.5,212,8623000
D07,OBJ1011,CTL,SS_0.5,1.5,336,9423000
D07,OBJ1012,CTL,SS_0.5,1.5,420,10830000
D07,OBJ1013,CTL,SS_0.5,1.5,221,9326000
D07,OBJ1014,CTL,SS_0.5,1.5,384,10990000
D07,OBJ1015,CTL,SS_0.5,1.5,412,17190000
D07,OBJ1016,CTL,SS_0.5,1.5,290,10070000
D07,OBJ1017,CTL,SS_0.5,1.5,440,21240000
D07,OBJ1018,CTL,SS_0.5,1.5,478,12490000
D07,OBJ1019,CTL,SS_0.5,1.5,281,18510000
D07,OBJ1020,CTL,SS_0.5,1.5,270,10450000
D07,OBJ1021,CTL,SS_0.5,1.5,296,10460000
D07,OBJ1022,CTL,SS_0.5,1.5,272,10330000
D07,OBJ1023,CTL,SS_0.5,1.5,318,9861000
D07,OBJ1024,CTL,SS_0.5,1.5,227,9702000
D07,OBJ1025,CTL,SS_0.5,1.5,481,23410000
D07,OBJ1026,CTL,SS_0.5,1.5,534,26770000
D07,OBJ1027,CTL,SS_0.5,1.5,269,10860000
D07,OBJ1028,CTL,SS_0.5,1.5,269,11450000
D07,OBJ1029,CTL,SS_0.5,1.5,415,22440000
D07,OBJ1030,CTL,SS_0.5,1.5,361,10470000
D07,OBJ1031,CTL,SS_0.5,1.5,329,12900000
D07,OBJ1032,CTL,SS_0.5,1.5,481,20150000
D07,OBJ1033,CTL,SS_0.5,1.5,240,11730000
D07,OBJ1034,CTL,SS_0.5,1.5,400,21920000
D07,OBJ1035,CTL,SS_0.5,1.5,538,22190000
D07,OBJ1036,CTL,SS_0.5,1.5,390,11950000
D07,OBJ1037,CTL,SS_0.5,1.5,403,10340000
D07,OBJ1038,CTL,SS_0.5,1.5,469,11730000
D07,OBJ1039,CTL,SS_0.5,1.5,346,17290000
D07,OBJ1040,CTL,SS_0.5,1.5,351,10230000
D07,OBJ1041,CTL,SS_0.5,1.5,419,24070000
D07,OBJ1042,CTL,SS_0.5,1.5,249,10120000
D07,OBJ1043,CTL,SS_0.5,1.5,355,10280000
D07,OBJ1044,CTL,SS_0.5,1.5,417,22290000
D07,OBJ1045,CTL,SS_0.5,1.5,665,21740000
D07,OBJ1046,CTL,SS_0.5,1.5,451,12500000
D07,OBJ1047,CTL,SS_0.5,1.5,409,11830000
D07,OBJ1048,CTL,SS_0.5,1.5,247,9874000
D07,OBJ1049,CTL,SS_0.5,1.5,325,10500000
D07,OBJ1050,CTL,SS_0.5,1.5,306,12980000
D07,OBJ1051,CTL,SS_0.5,1.5,411,20490000
D07,OBJ1052,CTL,SS_0.5,1.5,345,14400000
D07,OBJ1053,CTL,SS_0.5,1.5,393,23120000
D07,OBJ1054,CTL,SS_0.5,1.5,231,10190000
D07,OBJ1055,CTL,SS_0.5,1.5,363,12320000
D07,OBJ1056,CTL,SS_0.5,1.5,369,24580000
D07,OBJ1057,CTL,SS_0.5,1.5,325,10480000
D07,OBJ1058,CTL,SS_0.5,1.5,450,10850000
D07,OBJ1059,CTL,SS_0.5,1.5,571,22820000
D07,OBJ1060,CTL,SS_0.5,1.5,290,10130000
D07,OBJ1061,CTL,SS_0.5,1.5,404,24720000
D07,OBJ1062,CTL,SS_0.5,1.5,509,24360000
D07,OBJ1063,CTL,SS_0.5,1.5,256,10250000
D07,OBJ1064,CTL,SS_0.5,1.5,481,22190000
D07,OBJ1065,CTL,SS_0.5,1.5,281,11540000
D07,OBJ1066,CTL,SS_0.5,1.5,251,9824000
D07,OBJ1067,CTL,SS_0.5,1.5,389,9566000
D07,OBJ1068,CTL,SS_0.5,1.5,280,11550000
D07,OBJ1069,CTL,SS_0.5,1.5,295,10360000
D07,OBJ1070,CTL,SS_0.5,1.5,246,9769000
D07,OBJ1071,CTL,SS_0.5,1.5,357,11570000
D07,OBJ1072,CTL,SS_0.5,1.5,292,10210000
D07,OBJ1073,CTL,SS_0.5,1.5,319,10750000
D07,OBJ1074,CTL,SS_0.5,1.5,386,12970000
D07,OBJ1075,CTL,SS_0.5,1.5,407,12460000
D07,OBJ1076,CTL,SS_0.5,1.5,287,10850000
D07,OBJ1077,CTL,SS_0.5,1.5,924,45400000
D07,OBJ1078,CTL,SS_0.5,1.5,254,9526000
D07,OBJ1079,CTL,SS_0.5,1.5,284,9438000
D07,OBJ1080,CTL,SS_0.5,1.5,731,21470000
D07,OBJ1081,CTL,SS_0.5,1.5,247,10580000
D07,OBJ1082,CTL,SS_0.5,1.5,671,41710000
D07,OBJ1083,CTL,SS_0.5,1.5,400,11660000
D07,OBJ1084,CTL,SS_0.5,1.5,614,26930000
D07,OBJ1085,CTL,SS_0.5,1.5,625,21740000
D07,OBJ1086,CTL,SS_0.5,1.5,394,12750000
D07,OBJ1087,CTL,SS_0.5,1.5,300,9454000
D07,OBJ1088,CTL,SS_0.5,1.5,520,21540000
D07,OBJ1089,CTL,SS_0.5,1.5,388,10520000
D07,OBJ1090,CTL,SS_0.5,1.5,320,10580000
D07,OBJ1091,CTL,SS_0.5,1.5,285,10310000
D07,OBJ1092,CTL,SS_0.5,1.5,551,22400000
D07,OBJ1093,CTL,SS_0.5,1.5,241,8737000
D07,OBJ1094,CTL,SS_0.5,1.5,342,11340000
D07,OBJ1095,CTL,SS_0.5,1.5,386,10490000
D07,OBJ1096,CTL,SS_0.5,1.5,254,10130000
D07,OBJ1097,CTL,SS_0.5,1.5,372,22330000
D07,OBJ1098,CTL,SS_0.5,1.5,224,10160000
D07,OBJ1099,CTL,SS_0.5,1.5,331,11470000
D07,OBJ1100,CTL,SS_0.5,1.5,357,12950000
D07,OBJ1101,CTL,SS_0.5,1.5,596,35360000
D07,OBJ1102,CTL,SS_0.5,1.5,739,26830000
D07,OBJ1103,CTL,SS_0.5,1.5,306,17890000
D07,OBJ1104,CTL,SS_0.5,1.5,343,11670000
D07,OBJ1105,CTL,SS_0.5,1.5,416,23360000
D07,OBJ1106,CTL,SS_0.5,1.5,587,21680000
D07,OBJ1107,CTL,SS_0.5,1.5,532,25340000
D07,OBJ1108,CTL,SS_0.5,1.5,619,27590000
D07,OBJ1109,CTL,SS_0.5,1.5,788,27180000
D07,OBJ1110,CTL,SS_0.5,1.5,332,11740000
D07,OBJ1111,CTL,SS_0.5,1.5,312,11870000
D07,OBJ1112,CTL,SS_0.5,1.5,495,20530000
D07,OBJ1113,CTL,SS_0.5,1.5,482,13210000
D07,OBJ1114,CTL,SS_0.5,1.5,295,9710000
D07,OBJ1115,CTL,SS_0.5,1.5,242,10000000
D07,OBJ1116,CTL,SS_0.5,1.5,330,24160000
D07,OBJ1117,CTL,SS_0.5,1.5,343,11810000
D07,OBJ1118,CTL,SS_0.5,1.5,348,9721000
D07,OBJ1119,CTL,SS_0.5,1.5,441,10060000
D07,OBJ1120,CTL,SS_0.5,1.5,402,12310000
D07,OBJ1121,CTL,SS_0.5,1.5,346,10480000
D07,OBJ1122,CTL,SS_0.5,1.5,248,10070000
D07,OBJ1123,CTL,SS_0.5,1.5,387,21680000
D07,OBJ1124,CTL,SS_0.5,1.5,419,24810000
D07,OBJ1125,CTL,SS_0.5,1.5,282,10210000
D07,OBJ1126,CTL,SS_0.5,1.5,305,11340000
D07,OBJ1127,CTL,SS_0.5,1.5,294,12240000
D07,OBJ1128,CTL,SS_0.5,1.5,431,11320000
D07,OBJ1129,CTL,SS_0.5,1.5,793,22830000
D07,OBJ1130,CTL,SS_0.5,1.5,552,23790000
D07,OBJ1131,CTL,SS_0.5,1.5,309,11900000
D07,OBJ1132,CTL,SS_0.5,1.5,308,11270000
D07,OBJ1133,CTL,SS_0.5,1.5,371,17270000
D07,OBJ1134,CTL,SS_0.5,1.5,401,17560000
D07,OBJ1135,CTL,SS_0.5,1.5,776,52280000
D07,OBJ1136,CTL,SS_0.5,1.5,344,12380000
D07,OBJ1137,CTL,SS_0.5,1.5,264,10370000
D07,OBJ1138,CTL,SS_0.5,1.5,235,9066000
D07,OBJ1139,CTL,SS_0.5,1.5,644,22490000
D07,OBJ1140,CTL,SS_0.5,1.5,479,22310000
D07,OBJ1141,CTL,SS_0.5,1.5,288,10990000
D07,OBJ1142,CTL,SS_0.5,1.5,245,10390000
D07,OBJ1143,CTL,SS_0.5,1.5,757,24170000
D07,OBJ1144,CTL,SS_0.5,1.5,207,6604000
D07,OBJ1145,CTL,SS_0.5,1.5,251,9783000
D07,OBJ1146,CTL,SS_0.5,1.5,215,9660000
D07,OBJ1147,CTL,SS_0.5,1.5,256,9388000
D07,OBJ1148,CTL,SS_0.5,1.5,404,12420000
D07,OBJ1149,CTL,SS_0.5,1.5,667,23300000
D07,OBJ1150,CTL,SS_0.5,1.5,365,18160000
D07,OBJ1151,CTL,SS_0.5,1.5,299,11140000
D07,OBJ1152,CTL,SS_0.5,1.5,223,9417000
D07,OBJ1153,CTL,SS_0.5,1.5,460,12580000
D07,OBJ1154,CTL,SS_0.5,1.5,367,20000000
D07,OBJ1155,CTL,SS_0.5,1.5,278,9791000
D07,OBJ1156,CTL,SS_0.5,1.5,344,11040000
D07,OBJ1157,CTL,SS_0.5,1.5,256,10160000
D07,OBJ1158,CTL,SS_0.5,1.5,723,24670000
D07,OBJ1159,CTL,SS_0.5,1.5,257,10830000
D07,OBJ1160,CTL,SS_0.5,1.5,473,23160000
D07,OBJ1161,CTL,SS_0.5,1.5,456,10830000
D07,OBJ1162,CTL,SS_0.5,1.5,399,10530000
D07,OBJ1163,CTL,SS_0.5,1.5,275,9331000
D07,OBJ1164,CTL,SS_0.5,1.5,312,11770000
D07,OBJ1165,CTL,SS_0.5,1.5,343,10880000
D07,OBJ1166,CTL,SS_0.5,1.5,305,10160000
D07,OBJ1167,CTL,SS_0.5,1.5,324,10980000
D07,OBJ1168,CTL,SS_0.5,1.5,364,8765000
D07,OBJ1169,CTL,SS_0.5,1.5,927,23580000
D07,OBJ1170,CTL,SS_0.5,1.5,495,19900000
D07,OBJ1171,CTL,SS_0.5,1.5,325,10700000
D07,OBJ1172,CTL,SS_0.5,1.5,402,9462000
D07,OBJ1173,CTL,SS_0.5,1.5,897,24110000
D07,OBJ1174,CTL,SS_0.5,1.5,328,11750000
D07,OBJ1175,CTL,SS_0.5,1.5,380,21700000
D07,OBJ1176,CTL,SS_0.5,1.5,328,9893000
D07,OBJ1177,CTL,SS_0.5,1.5,917,22150000
D07,OBJ1178,CTL,SS_0.5,1.5,234,11540000
D07,OBJ1179,CTL,SS_0.5,1.5,282,9798000
D07,OBJ1180,CTL,SS_0.5,1.5,310,8875000
D07,OBJ1181,CTL,SS_0.5,1.5,519,24640000
D07,OBJ1182,CTL,SS_0.5,1.5,308,11140000
D07,OBJ1183,CTL,SS_0.5,1.5,460,10020000
D07,OBJ1184,CTL,SS_0.5,1.5,231,10350000
D07,OBJ1185,CTL,SS_0.5,1.5,284,11710000
D07,OBJ1186,CTL,SS_0.5,1.5,236,11250000
D07,OBJ1187,CTL,SS_0.5,1.5,794,31010000
D07,OBJ1188,CTL,SS_0.5,1.5,295,8924000
D07,OBJ1189,CTL,SS_0.5,1.5,612,21330000
D07,OBJ1190,CTL,SS_0.5,1.5,507,15280000
D07,OBJ1191,CTL,SS_0.5,1.5,263,9195000
D07,OBJ1192,CTL,SS_0.5,1.5,261,8652000
D07,OBJ1193,CTL,SS_0.5,1.5,774,21810000
D07,OBJ1194,CTL,SS_0.5,1.5,1251,51540000
D07,OBJ1195,CTL,SS_0.5,1.5,553,24090000
D07,OBJ1196,CTL,SS_0.5,1.5,236,10030000
D07,OBJ1197,CTL,SS_0.5,1.5,416,18310000
D07,OBJ1198,CTL,SS_0.5,1.5,915,25930000
D07,OBJ1199,CTL,SS_0.5,1.5,730,22160000
D07,OBJ1200,CTL,SS_0.5,1.5,274,9035000
D07,OBJ1201,CTL,SS_0.5,1.5,255,10720000
D07,OBJ1202,CTL,SS_0.5,1.5,261,10450000
D07,OBJ1203,CTL,SS_0.5,1.5,269,9615000
D07,OBJ1204,CTL,SS_0.5,1.5,595,22330000
D07,OBJ1205,CTL,SS_0.5,1.5,371,11270000
D07,OBJ1206,CTL,SS_0.5,1.5,325,10350000
D07,OBJ1207,CTL,SS_0.5,1.5,397,16880000
D07,OBJ1208,CTL,SS_0.5,1.5,220,9037000
D07,OBJ1209,CTL,SS_0.5,1.5,263,9047000
D07,OBJ1210,CTL,SS_0.5,1.5,314,19090000
D07,OBJ1211,CTL,SS_0.5,1.5,433,24610000
D07,OBJ1212,CTL,SS_0.5,1.5,426,11610000
D07,OBJ1213,CTL,SS_0.5,1.5,324,10560000
D07,OBJ1214,CTL,SS_0.5,1.5,318,9612000
D07,OBJ1215,CTL,SS_0.5,1.5,401,11430000
D07,OBJ1216,CTL,SS_0.5,1.5,306,9446000
D07,OBJ1217,CTL,SS_0.5,1.5,350,10140000
D07,OBJ1218,CTL,SS_0.5,1.5,321,19930000
D07,OBJ1219,CTL,SS_0.5,1.5,318,9881000
D07,OBJ1220,CTL,SS_0.5,1.5,842,21360000
D07,OBJ1221,CTL,SS_0.5,1.5,491,20020000
D07,OBJ1222,CTL,SS_0.5,1.5,325,10660000
D07,OBJ1223,CTL,SS_0.5,1.5,403,19610000
D07,OBJ1224,CTL,SS_0.5,1.5,286,8737000
D07,OBJ1225,CTL,SS_0.5,1.5,212,8053000
D07,OBJ1226,CTL,SS_0.5,1.5,359,11620000
D07,OBJ1227,CTL,SS_0.5,1.5,307,9346000
D07,OBJ1228,CTL,SS_0.5,1.5,857,45590000
D07,OBJ1229,CTL,SS_0.5,1.5,366,15310000
D07,OBJ1230,CTL,SS_0.5,1.5,369,9279000
D07,OBJ1231,CTL,SS_0.5,1.5,375,8792000
D07,OBJ1232,CTL,SS_0.5,1.5,459,9523000
D07,OBJ1233,CTL,SS_0.5,1.5,374,9713000
D07,OBJ1234,CTL,SS_0.5,1.5,257,8003000
D07,OBJ1235,CTL,SS_0.5,1.5,329,10790000
D07,OBJ1236,CTL,SS_0.5,1.5,280,9081000
D07,OBJ1237,CTL,SS_0.5,1.5,481,11300000
D07,OBJ1238,CTL,SS_0.5,1.5,764,23320000
D07,OBJ1239,CTL,SS_0.5,1.5,330,10240000
D07,OBJ1240,CTL,SS_0.5,1.5,338,15520000
D07,OBJ1241,CTL,SS_0.5,1.5,388,21030000
D07,OBJ1242,CTL,SS_0.5,1.5,203,8772000
D07,OBJ1243,CTL,SS_0.5,1.5,279,8551000
D07,OBJ1244,CTL,SS_0.5,1.5,399,15340000
D07,OBJ1245,CTL,SS_0.5,1.5,421,19650000
D07,OBJ1246,CTL,SS_0.5,1.5,631,20530000
D07,OBJ1247,CTL,SS_0.5,1.5,1041,39260000
D07,OBJ1248,CTL,SS_0.5,1.5,336,11330000
D07,OBJ1249,CTL,SS_0.5,1.5,319,8983000
D07,OBJ1250,CTL,SS_0.5,1.5,429,21240000
D07,OBJ1251,CTL,SS_0.5,1.5,203,8376000
D07,OBJ1252,CTL,SS_0.5,1.5,772,22410000
D07,OBJ1253,CTL,SS_0.5,1.5,294,12130000
D07,OBJ1254,CTL,SS_0.5,1.5,316,8891000
D07,OBJ1255,CTL,SS_0.5,1.5,658,19190000
D07,OBJ1256,CTL,SS_0.5,1.5,552,18110000
D07,OBJ1257,CTL,SS_0.5,1.5,281,10230000
D07,OBJ1258,CTL,SS_0.5,1.5,329,9358000
D07,OBJ1259,CTL,SS_0.5,1.5,921,32650000
D07,OBJ1260,CTL,SS_0.5,1.5,271,9947000
D07,OBJ1261,CTL,SS_0.5,1.5,302,9049000
D07,OBJ1262,CTL,SS_0.5,1.5,282,9833000
D07,OBJ1263,CTL,SS_0.5,1.5,284,8863000
D07,OBJ1264,CTL,SS_0.5,1.5,476,20620000
D07,OBJ1265,CTL,SS_0.5,1.5,337,9811000
D07,OBJ1266,CTL,SS_0.5,1.5,213,8011000
D07,OBJ1267,CTL,SS_0.5,1.5,447,22450000
D07,OBJ1268,CTL,SS_0.5,1.5,432,10690000
D07,OBJ1269,CTL,SS_0.5,1.5,274,7812000
D07,OBJ1270,CTL,SS_0.5,1.5,410,9347000
D07,OBJ1271,CTL,SS_0.5,1.5,471,11490000
D07,OBJ1272,CTL,SS_0.5,1.5,294,8739000
D07,OBJ1273,CTL,SS_0.5,1.5,925,23100000
D07,OBJ1274,CTL,SS_0.5,1.5,320,8853000
D07,OBJ1275,CTL,SS_0.5,1.5,244,7278000
D07,OBJ1276,CTL,SS_0.5,1.5,413,18590000
D07,OBJ1277,CTL,SS_0.5,1.5,342,12340000
D07,OBJ1278,CTL,SS_0.5,1.5,210,7501000
D07,OBJ1279,CTL,SS_0.5,1.5,461,11190000
D07,OBJ1280,CTL,SS_0.5,1.5,653,38510000
D07,OBJ1281,CTL,SS_0.5,1.5,526,10080000
D07,OBJ1282,CTL,SS_0.5,1.5,216,7632000
D07,OBJ1283,CTL,SS_0.5,1.5,398,18650000
D07,OBJ1284,CTL,SS_0.5,1.5,324,7863000
D07,OBJ1285,CTL,SS_0.5,1.5,401,8518000
D07,OBJ1286,CTL,SS_0.5,1.5,256,7562000
D07,OBJ1287,CTL,SS_0.5,1.5,337,8174000
D07,OBJ1288,CTL,SS_0.5,1.5,321,7484000
D07,OBJ1289,CTL,SS_0.5,1.5,214,9162000
D07,OBJ1290,CTL,SS_0.5,1.5,291,8497000
D07,OBJ1291,CTL,SS_0.5,1.5,264,9045000
D07,OBJ1292,CTL,SS_0.5,1.5,262,7608000
D07,OBJ1293,CTL,SS_0.5,1.5,285,7766000
D07,OBJ1294,CTL,SS_0.5,1.5,314,11540000
D07,OBJ1295,CTL,SS_0.5,1.5,270,8817000
D07,OBJ1296,CTL,SS_0.5,1.5,254,7454000
D07,OBJ1297,CTL,SS_0.5,1.5,249,8171000
D07,OBJ1298,CTL,SS_0.5,1.5,364,6825000
D07,OBJ1299,CTL,SS_0.5,1.5,399,8570000
D07,OBJ1300,CTL,SS_0.5,1.5,344,7859000
D07,OBJ1301,CTL,SS_0.5,1.5,340,25810000
D07,OBJ1302,CTL,SS_0.5,1.5,275,7448000
D07,OBJ1303,CTL,SS_0.5,1.5,490,18690000
D07,OBJ1304,CTL,SS_0.5,1.5,404,10250000
D07,OBJ1305,CTL,SS_0.5,1.5,342,9375000
D07,OBJ1306,CTL,SS_0.5,1.5,351,9612000
D07,OBJ1307,CTL,SS_0.5,1.5,624,20060000
D07,OBJ1308,CTL,SS_0.5,1.5,321,9864000
D07,OBJ1309,CTL,SS_0.5,1.5,257,9007000
D07,OBJ1310,CTL,SS_0.5,1.5,459,12210000
D07,OBJ1311,CTL,SS_0.5,1.5,339,11650000
D07,OBJ1312,CTL,SS_0.5,1.5,397,17230000
D07,OBJ1313,CTL,SS_0.5,1.5,330,16500000
D07,OBJ1314,CTL,SS_0.5,1.5,261,10620000
D07,OBJ1315,CTL,SS_0.5,1.5,242,8620000
D07,OBJ1316,CTL,SS_0.5,1.5,386,9450000
D07,OBJ1317,CTL,SS_0.5,1.5,254,9443000
D07,OBJ1318,CTL,SS_0.5,1.5,235,9820000
D07,OBJ1319,CTL,SS_0.5,1.5,324,10610000
D07,OBJ1320,CTL,SS_0.5,1.5,261,9723000
D07,OBJ1321,CTL,SS_0.5,1.5,305,23000000
D07,OBJ1322,CTL,SS_0.5,1.5,277,22530000
D07,OBJ1323,CTL,SS_0.5,1.5,304,9821000
D07,OBJ1324,CTL,SS_0.5,1.5,252,10580000
D07,OBJ1325,CTL,SS_0.5,1.5,337,9982000
D07,OBJ1326,CTL,SS_0.5,1.5,885,19780000
D07,OBJ1327,CTL,SS_0.5,1.5,332,8785000
D07,OBJ1328,CTL,SS_0.5,1.5,264,10590000
D07,OBJ1329,CTL,SS_0.5,1.5,341,11220000
D07,OBJ1330,CTL,SS_0.5,1.5,321,8473000
D07,OBJ1331,CTL,SS_0.5,1.5,241,10260000
D07,OBJ1332,CTL,SS_0.5,1.5,850,39800000
D07,OBJ1333,CTL,SS_0.5,1.5,396,24330000
D07,OBJ1334,CTL,SS_0.5,1.5,315,10730000
D07,OBJ1335,CTL,SS_0.5,1.5,277,8801000
D07,OBJ1336,CTL,SS_0.5,1.5,302,12210000
D07,OBJ1337,CTL,SS_0.5,1.5,303,10750000
D07,OBJ1338,CTL,SS_0.5,1.5,589,21400000
D07,OBJ1339,CTL,SS_0.5,1.5,342,9078000
D07,OBJ1340,CTL,SS_0.5,1.5,483,25600000
D07,OBJ1341,CTL,SS_0.5,1.5,214,7988000
D07,OBJ1342,CTL,SS_0.5,1.5,461,22130000
D07,OBJ1343,CTL,SS_0.5,1.5,237,9079000
D07,OBJ1344,CTL,SS_0.5,1.5,305,8187000
D07,OBJ1345,CTL,SS_0.5,1.5,217,8746000
D07,OBJ1346,CTL,SS_0.5,1.5,283,9091000
D07,OBJ1347,CTL,SS_0.5,1.5,638,22820000
D07,OBJ1348,CTL,SS_0.5,1.5,344,10300000
D07,OBJ1349,CTL,SS_0.5,1.5,326,11260000
D07,OBJ1350,CTL,SS_0.5,1.5,220,9296000
D07,OBJ1351,CTL,SS_0.5,1.5,455,11090000
D07,OBJ1352,CTL,SS_0.5,1.5,367,12680000
D07,OBJ1353,CTL,SS_0.5,1.5,224,9566000
D07,OBJ1354,CTL,SS_0.5,1.5,591,18220000
D07,OBJ1355,CTL,SS_0.5,1.5,389,10910000
D07,OBJ1356,CTL,SS_0.5,1.5,369,17130000
D07,OBJ1357,CTL,SS_0.5,1.5,227,19260000
D07,OBJ1358,CTL,SS_0.5,1.5,408,10080000
D07,OBJ1359,CTL,SS_0.5,1.5,353,12280000
D07,OBJ1360,CTL,SS_0.5,1.5,785,32810000
D07,OBJ1361,CTL,SS_0.5,1.5,439,10450000
D07,OBJ1362,CTL,SS_0.5,1.5,301,10490000
D07,OBJ1363,CTL,SS_0.5,1.5,265,9433000
D07,OBJ1364,CTL,SS_0.5,1.5,722,22590000
D07,OBJ1365,CTL,SS_0.5,1.5,232,8176000
D07,OBJ1366,CTL,SS_0.5,1.5,289,11110000
D07,OBJ1367,CTL,SS_0.5,1.5,499,21610000
D07,OBJ1368,CTL,SS_0.5,1.5,359,9877000
D07,OBJ1369,CTL,SS_0.5,1.5,386,12530000
D07,OBJ1370,CTL,SS_0.5,1.5,821,39590000
D07,OBJ1371,CTL,SS_0.5,1.5,309,10460000
D07,OBJ1372,CTL,SS_0.5,1.5,410,20450000
D07,OBJ1373,CTL,SS_0.5,1.5,349,14220000
D07,OBJ1374,CTL,SS_0.5,1.5,363,17870000
D07,OBJ1375,CTL,SS_0.5,1.5,372,10270000
D07,OBJ1376,CTL,SS_0.5,1.5,267,9898000
D07,OBJ1377,CTL,SS_0.5,1.5,239,9870000
D07,OBJ1378,CTL,SS_0.5,1.5,293,10230000
D07,OBJ1379,CTL,SS_0.5,1.5,841,44740000
D07,OBJ1380,CTL,SS_0.5,1.5,306,11820000
D07,OBJ1381,CTL,SS_0.5,1.5,688,21500000
D07,OBJ1382,CTL,SS_0.5,1.5,310,16210000
D07,OBJ1383,CTL,SS_0.5,1.5,395,22090000
D07,OBJ1384,CTL,SS_0.5,1.5,251,9346000
D07,OBJ1385,CTL,SS_0.5,1.5,237,10280000
D07,OBJ1386,CTL,SS_0.5,1.5,498,22340000
D07,OBJ1387,CTL,SS_0.5,1.5,376,9528000
D07,OBJ1388,CTL,SS_0.5,1.5,314,9527000
D07,OBJ1389,CTL,SS_0.5,1.5,285,22340000
D07,OBJ1390,CTL,SS_0.5,1.5,307,10350000
D07,OBJ1391,CTL,SS_0.5,1.5,330,9578000
D07,OBJ1392,CTL,SS_0.5,1.5,362,11060000
D07,OBJ1393,CTL,SS_0.5,1.5,361,20880000
D07,OBJ1394,CTL,SS_0.5,1.5,255,8997000
D07,OBJ1395,CTL,SS_0.5,1.5,367,20190000
D07,OBJ1396,CTL,SS_0.5,1.5,728,21270000
D07,OBJ1397,CTL,SS_0.5,1.5,294,10210000
D07,OBJ1398,CTL,SS_0.5,1.5,348,10690000
D07,OBJ1399,CTL,SS_0.5,1.5,495,21280000
D07,OBJ1400,CTL,SS_0.5,1.5,287,10410000
D07,OBJ1401,CTL,SS_0.5,1.5,747,23280000
D07,OBJ1402,CTL,SS_0.5,1.5,317,11960000
D07,OBJ1403,CTL,SS_0.5,1.5,273,9852000
D07,OBJ1404,CTL,SS_0.5,1.5,825,23350000
D07,OBJ1405,CTL,SS_0.5,1.5,383,21930000
D07,OBJ1406,CTL,SS_0.5,1.5,251,9246000
D07,OBJ1407,CTL,SS_0.5,1.5,324,15480000
D07,OBJ1408,CTL,SS_0.5,1.5,836,22580000
D07,OBJ1409,CTL,SS_0.5,1.5,358,19020000
D07,OBJ1410,CTL,SS_0.5,1.5,272,9655000
D07,OBJ1411,CTL,SS_0.5,1.5,711,19940000
D07,OBJ1412,CTL,SS_0.5,1.5,285,9719000
D07,OBJ1413,CTL,SS_0.5,1.5,348,19240000
D07,OBJ1414,CTL,SS_0.5,1.5,377,10960000
D07,OBJ1415,CTL,SS_0.5,1.5,281,10050000
D07,OBJ1416,CTL,SS_0.5,1.5,293,10250000
D07,OBJ1417,CTL,SS_0.5,1.5,252,9392000
D07,OBJ1418,CTL,SS_0.5,1.5,316,10030000
D07,OBJ1419,CTL,SS_0.5,1.5,573,23390000
D07,OBJ1420,CTL,SS_0.5,1.5,249,9866000
D07,OBJ1421,CTL,SS_0.5,1.5,371,10400000
D07,OBJ1422,CTL,SS_0.5,1.5,484,16930000
D07,OBJ1423,CTL,SS_0.5,1.5,373,11410000
D07,OBJ1424,CTL,SS_0.5,1.5,365,10170000
