well,cell_ID,condition,serum,seeding_density,Nuclear_Area,DAPI
D07,OBJ748,IR,SS_0.5,1.5,1376,21530000
D07,OBJ749,IR,SS_0.5,1.5,525,10290000
D07,OBJ750,IR,SS_0.5,1.5,1356,20790000
D07,OBJ751,IR,SS_0.5,1.5,1452,21920000
D07,OBJ752,IR,SS_0.5,1.5,918,10550000
D07,OBJ753,IR,SS_0.5,1.5,1227,11400000
D07,OBJ754,IR,SS_0.5,1.5,946,21610000
D07,OBJ755,IR,SS_0.5,1.5,1625,41200000
D07,OBJ756,IR,SS_0.5,1.5,497,14190000
D07,OBJ757,IR,SS_0.5,1.5,1164,21940000
D07,OBJ758,IR,SS_0.5,1.5,408,11070000
D07,OBJ759,IR,SS_0.5,1.5,1096,20640000
D07,OBJ760,IR,SS_0.5,1.5,906,21580000
D07,OBJ761,IR,SS_0.5,1.5,1413,21380000
D07,OBJ762,IR,SS_0.5,1.5,636,9459000
D07,OBJ763,IR,SS_0.5,1.5,748,18630000
D07,OBJ764,IR,SS_0.5,1.5,996,43790000
D07,OBJ765,IR,SS_0.5,1.5,745,9882000
D07,OBJ766,IR,SS_0.5,1.5,888,11830000
D07,OBJ767,IR,SS_0.5,1.5,609,32310000
D07,OBJ768,IR,SS_0.5,1.5,663,11570000
D07,OBJ769,IR,SS_0.5,1.5,469,16610000
D07,OBJ770,IR,SS_0.5,1.5,947,19530000
D07,OBJ771,IR,SS_0.5,1.5,743,18890000
D07,OBJ772,IR,SS_0.5,1.5,1631,24830000
D07,OBJ773,IR,SS_0.5,1.5,809,11190000
D07,OBJ774,IR,SS_0.5,1.5,625,10920000
D07,OBJ775,IR,SS_0.5,1.5,1070,19160000
D07,OBJ776,IR,SS_0.5,1.5,609,10730000
D07,OBJ777,IR,SS_0.5,1.5,645,10490000
D07,OBJ778,IR,SS_0.5,1.5,1168,22100000
D07,OBJ779,IR,SS_0.5,1.5,780,20620000
D07,OBJ780,IR,SS_0.5,1.5,1191,20900000
D07,OBJ781,IR,SS_0.5,1.5,609,9454000
D07,OBJ782,IR,SS_0.5,1.5,1277,22090000
D07,OBJ783,IR,SS_0.5,1.5,235,7377000
D07,OBJ784,IR,SS_0.5,1.5,626,11080000
D07,OBJ785,IR,SS_0.5,1.5,570,11150000
D07,OBJ786,IR,SS_0.5,1.5,897,17910000
D07,OBJ787,IR,SS_0.5,1.5,1008,37730000
D07,OBJ788,IR,SS_0.5,1.5,361,14600000
D07,OBJ789,IR,SS_0.5,1.5,1330,20970000
D07,OBJ790,IR,SS_0.5,1.5,945,20410000
D07,OBJ791,IR,SS_0.5,1.5,993,34160000
D07,OBJ792,IR,SS_0.5,1.5,648,10870000
D07,OBJ793,IR,SS_0.5,1.5,647,12050000
D07,OBJ794,IR,SS_0.5,1.5,1371,19630000
D07,OBJ795,IR,SS_0.5,1.5,1194,18000000
D07,OBJ796,IR,SS_0.5,1.5,810,21770000
D07,OBJ797,IR,SS_0.5,1.5,1150,23110000
D07,OBJ798,IR,SS_0.5,1.5,492,10260000
D07,OBJ799,IR,SS_0.5,1.5,835,17670000
D07,OBJ800,IR,SS_0.5,1.5,1079,22370000
D07,OBJ801,IR,SS_0.5,1.5,863,20930000
D07,OBJ802,IR,SS_0.5,1.5,1076,21800000
D07,OBJ803,IR,SS_0.5,1.5,577,9285000
D07,OBJ804,IR,SS_0.5,1.5,743,19140000
D07,OBJ805,IR,SS_0.5,1.5,1133,19290000
D07,OBJ806,IR,SS_0.5,1.5,924,11030000
D07,OBJ807,IR,SS_0.5,1.5,1067,22640000
D07,OBJ808,IR,SS_0.5,1.5,1171,21930000
D07,OBJ809,IR,SS_0.5,1.5,652,10840000
D07,OBJ810,IR,SS_0.5,1.5,876,9808000
D07,OBJ811,IR,SS_0.5,1.5,1365,29420000
D07,OBJ812,IR,SS_0.5,1.5,767,10500000
D07,OBJ813,IR,SS_0.5,1.5,566,10770000
D07,OBJ814,IR,SS_0.5,1.5,1961,41670000
D07,OBJ815,IR,SS_0.5,1.5,623,10580000
D07,OBJ816,IR,SS_0.5,1.5,793,21130000
D07,OBJ817,IR,SS_0.5,1.5,974,20580000
D07,OBJ818,IR,SS_0.5,1.5,832,10080000
D07,OBJ819,IR,SS_0.5,1.5,863,9865000
D07,OBJ820,IR,SS_0.5,1.5,1050,19420000
D07,OBJ821,IR,SS_0.5,1.5,643,9544000
D07,OBJ822,IR,SS_0.5,1.5,522,9767000
D07,OBJ823,IR,SS_0.5,1.5,399,3983000
D07,OBJ824,IR,SS_0.5,1.5,439,9761000
D07,OBJ825,IR,SS_0.5,1.5,1131,20450000
D07,OBJ826,IR,SS_0.5,1.5,556,7862000
D07,OBJ827,IR,SS_0.5,1.5,538,13200000
D07,OBJ828,IR,SS_0.5,1.5,250,7481000
D07,OBJ829,IR,SS_0.5,1.5,606,13400000
D07,OBJ830,IR,SS_0.5,1.5,1052,18400000
D07,OBJ831,IR,SS_0.5,1.5,748,14760000
D07,OBJ832,IR,SS_0.5,1.5,441,8697000
D07,OBJ833,IR,SS_0.5,1.5,521,9518000
D07,OBJ834,IR,SS_0.5,1.5,940,19140000
D07,OBJ835,IR,SS_0.5,1.5,1116,10000000
D07,OBJ836,IR,SS_0.5,1.5,865,17150000
D07,OBJ837,IR,SS_0.5,1.5,946,17050000
D07,OBJ838,IR,SS_0.5,1.5,531,8997000
D07,OBJ839,IR,SS_0.5,1.5,612,9866000
D07,OBJ840,IR,SS_0.5,1.5,1380,20080000
D07,OBJ841,IR,SS_0.5,1.5,554,9001000
D07,OBJ842,IR,SS_0.5,1.5,1373,19170000
D07,OBJ843,IR,SS_0.5,1.5,1047,20170000
D07,OBJ844,IR,SS_0.5,1.5,1012,19050000
D07,OBJ845,IR,SS_0.5,1.5,895,17850000
D07,OBJ846,IR,SS_0.5,1.5,884,16230000
D07,OBJ847,IR,SS_0.5,1.5,1149,25370000
D07,OBJ848,IR,SS_0.5,1.5,957,18810000
D07,OBJ849,IR,SS_0.5,1.5,827,9064000
D07,OBJ850,IR,SS_0.5,1.5,647,11870000
D07,OBJ851,IR,SS_0.5,1.5,1019,17530000
D07,OBJ852,IR,SS_0.5,1.5,802,15050000
D07,OBJ853,IR,SS_0.5,1.5,1201,17220000
D07,OBJ854,IR,SS_0.5,1.5,1648,26930000
D07,OBJ855,IR,SS_0.5,1.5,934,15770000
D07,OBJ856,IR,SS_0.5,1.5,589,9619000
D06,OBJ1,IR,SS_0.0,1.5,244,2702000
D06,OBJ2,IR,SS_0.0,1.5,469,7075000
D06,OBJ3,IR,SS_0.0,1.5,715,8776000
D06,OBJ4,IR,SS_0.0,1.5,1251,14760000
D06,OBJ5,IR,SS_0.0,1.5,614,16760000
D06,OBJ6,IR,SS_0.0,1.5,284,7111000
D06,OBJ7,IR,SS_0.0,1.5,1331,18770000
D06,OBJ8,IR,SS_0.0,1.5,796,11410000
D06,OBJ9,IR,SS_0.0,1.5,1174,20440000
D06,OBJ10,IR,SS_0.0,1.5,1775,22630000
D06,OBJ11,IR,SS_0.0,1.5,835,10120000
D06,OBJ12,IR,SS_0.0,1.5,781,18530000
D06,OBJ13,IR,SS_0.0,1.5,600,23400000
D06,OBJ14,IR,SS_0.0,1.5,652,10820000
D06,OBJ15,IR,SS_0.0,1.5,1347,11380000
D06,OBJ16,IR,SS_0.0,1.5,1015,14810000
D06,OBJ17,IR,SS_0.0,1.5,409,5766000
D06,OBJ18,IR,SS_0.0,1.5,625,11060000
D06,OBJ19,IR,SS_0.0,1.5,980,10540000
D06,OBJ20,IR,SS_0.0,1.5,391,10040000
D06,OBJ21,IR,SS_0.0,1.5,602,11290000
D06,OBJ22,IR,SS_0.0,1.5,1105,12170000
D06,OBJ23,IR,SS_0.0,1.5,476,6864000
D06,OBJ24,IR,SS_0.0,1.5,558,11000000
D06,OBJ25,IR,SS_0.0,1.5,278,6557000
D06,OBJ26,IR,SS_0.0,1.5,436,9282000
D06,OBJ27,IR,SS_0.0,1.5,550,10590000
D06,OBJ28,IR,SS_0.0,1.5,636,24010000
D06,OBJ29,IR,SS_0.0,1.5,644,9379000
D06,OBJ30,IR,SS_0.0,1.5,1425,21560000
D06,OBJ31,IR,SS_0.0,1.5,842,21090000
D06,OBJ32,IR,SS_0.0,1.5,658,11840000
D06,OBJ33,IR,SS_0.0,1.5,522,11100000
D06,OBJ34,IR,SS_0.0,1.5,784,11170000
D06,OBJ35,IR,SS_0.0,1.5,1496,27830000
D06,OBJ36,IR,SS_0.0,1.5,1251,21280000
D06,OBJ37,IR,SS_0.0,1.5,352,10370000
D06,OBJ38,IR,SS_0.0,1.5,1746,10760000
D06,OBJ39,IR,SS_0.0,1.5,574,21830000
D06,OBJ40,IR,SS_0.0,1.5,659,10200000
D06,OBJ41,IR,SS_0.0,1.5,408,10250000
D06,OBJ42,IR,SS_0.0,1.5,583,9552000
D06,OBJ43,IR,SS_0.0,1.5,771,11170000
D06,OBJ44,IR,SS_0.0,1.5,896,9568000
D06,OBJ45,IR,SS_0.0,1.5,1334,21200000
D06,OBJ46,IR,SS_0.0,1.5,683,10760000
D06,OBJ47,IR,SS_0.0,1.5,1482,19040000
D06,OBJ48,IR,SS_0.0,1.5,981,10950000
D06,OBJ49,IR,SS_0.0,1.5,1014,19030000
D06,OBJ50,IR,SS_0.0,1.5,939,10950000
D06,OBJ51,IR,SS_0.0,1.5,958,16880000
D06,OBJ52,IR,SS_0.0,1.5,714,18060000
D06,OBJ53,IR,SS_0.0,1.5,1133,22420000
D06,OBJ54,IR,SS_0.0,1.5,495,9030000
D06,OBJ55,IR,SS_0.0,1.5,229,3424000
D06,OBJ56,IR,SS_0.0,1.5,422,8164000
D06,OBJ57,IR,SS_0.0,1.5,402,9159000
D06,OBJ58,IR,SS_0.0,1.5,300,7072000
D06,OBJ59,IR,SS_0.0,1.5,1281,23810000
D06,OBJ60,IR,SS_0.0,1.5,795,10870000
D06,OBJ61,IR,SS_0.0,1.5,532,9774000
D06,OBJ62,IR,SS_0.0,1.5,739,17900000
D06,OBJ63,IR,SS_0.0,1.5,533,9965000
D06,OBJ64,IR,SS_0.0,1.5,1325,39030000
D06,OBJ65,IR,SS_0.0,1.5,704,11650000
D06,OBJ66,IR,SS_0.0,1.5,1202,22010000
D06,OBJ67,IR,SS_0.0,1.5,614,9206000
D06,OBJ68,IR,SS_0.0,1.5,743,9981000
D06,OBJ69,IR,SS_0.0,1.5,452,7291000
D06,OBJ70,IR,SS_0.0,1.5,889,9975000
D06,OBJ71,IR,SS_0.0,1.5,934,16630000
D06,OBJ72,IR,SS_0.0,1.5,604,9617000
D06,OBJ73,IR,SS_0.0,1.5,1751,19170000
D06,OBJ74,IR,SS_0.0,1.5,465,8234000
D06,OBJ75,IR,SS_0.0,1.5,888,17200000
D06,OBJ76,IR,SS_0.0,1.5,667,10250000
D06,OBJ77,IR,SS_0.0,1.5,1095,18510000
D06,OBJ78,IR,SS_0.0,1.5,1123,9906000
D06,OBJ79,IR,SS_0.0,1.5,395,7478000
D06,OBJ80,IR,SS_0.0,1.5,755,9804000
D06,OBJ81,IR,SS_0.0,1.5,1059,19860000
D06,OBJ82,IR,SS_0.0,1.5,1211,18000000
D06,OBJ83,IR,SS_0.0,1.5,616,14950000
D06,OBJ84,IR,SS_0.0,1.5,723,9542000
D06,OBJ85,IR,SS_0.0,1.5,395,8453000
D06,OBJ86,IR,SS_0.0,1.5,637,9521000
D06,OBJ87,IR,SS_0.0,1.5,516,9347000
D06,OBJ88,IR,SS_0.0,1.5,631,7904000
D06,OBJ89,IR,SS_0.0,1.5,539,9061000
D06,OBJ90,IR,SS_0.0,1.5,808,8365000
D06,OBJ91,IR,SS_0.0,1.5,620,8745000
D06,OBJ92,IR,SS_0.0,1.5,773,8493000
D06,OBJ93,IR,SS_0.0,1.5,584,7978000
D06,OBJ94,IR,SS_0.0,1.5,1595,17660000
D06,OBJ95,IR,SS_0.0,1.5,641,7349000
D06,OBJ96,IR,SS_0.0,1.5,605,7620000
D06,OBJ97,IR,SS_0.0,1.5,1050,9707000
D06,OBJ98,IR,SS_0.0,1.5,1323,19090000
D06,OBJ99,IR,SS_0.0,1.5,452,7722000
D06,OBJ100,IR,SS_0.0,1.5,1145,31340000
D06,OBJ101,IR,SS_0.0,1.5,1271,19380000
D06,OBJ102,IR,SS_0.0,1.5,395,6785000
D06,OBJ103,IR,SS_0.0,1.5,487,10370000
D06,OBJ104,IR,SS_0.0,1.5,654,9050000
D06,OBJ105,IR,SS_0.0,1.5,1485,22180000
D06,OBJ106,IR,SS_0.0,1.5,1478,21890000
D06,OBJ107,IR,SS_0.0,1.5,1743,21360000
D06,OBJ108,IR,SS_0.0,1.5,807,14940000
D06,OBJ109,IR,SS_0.0,1.5,609,9327000
D06,OBJ110,IR,SS_0.0,1.5,1089,19890000
D06,OBJ111,IR,SS_0.0,1.5,1267,21760000
D06,OBJ112,IR,SS_0.0,1.5,879,11060000
D06,OBJ113,IR,SS_0.0,1.5,928,26660000
D06,OBJ114,IR,SS_0.0,1.5,623,9444000
D06,OBJ115,IR,SS_0.0,1.5,832,20850000
D06,OBJ116,IR,SS_0.0,1.5,693,17260000
D06,OBJ117,IR,SS_0.0,1.5,806,17240000
D06,OBJ118,IR,SS_0.0,1.5,667,18690000
D06,OBJ119,IR,SS_0.0,1.5,568,11550000
D06,OBJ120,IR,SS_0.0,1.5,483,8998000
D06,OBJ121,IR,SS_0.0,1.5,268,3057000
D06,OBJ122,IR,SS_0.0,1.5,655,10720000
D06,OBJ123,IR,SS_0.0,1.5,936,11140000
D06,OBJ124,IR,SS_0.0,1.5,1111,22460000
D06,OBJ125,IR,SS_0.0,1.5,864,17160000
D06,OBJ126,IR,SS_0.0,1.5,763,10780000
D06,OBJ127,IR,SS_0.0,1.5,679,10910000
D06,OBJ128,IR,SS_0.0,1.5,527,10340000
D06,OBJ129,IR,SS_0.0,1.5,626,10030000
D06,OBJ130,IR,SS_0.0,1.5,756,10880000
D06,OBJ131,IR,SS_0.0,1.5,1152,20020000
D06,OBJ132,IR,SS_0.0,1.5,761,10570000
D06,OBJ133,IR,SS_0.0,1.5,906,24820000
D06,OBJ134,IR,SS_0.0,1.5,1389,11000000
D06,OBJ135,IR,SS_0.0,1.5,1434,23910000
D06,OBJ136,IR,SS_0.0,1.5,1436,20840000
D06,OBJ137,IR,SS_0.0,1.5,2098,44920000
D06,OBJ138,IR,SS_0.0,1.5,618,11130000
D06,OBJ139,IR,SS_0.0,1.5,809,10520000
D06,OBJ140,IR,SS_0.0,1.5,777,10430000
D06,OBJ141,IR,SS_0.0,1.5,1158,23080000
D06,OBJ142,IR,SS_0.0,1.5,914,14220000
D06,OBJ143,IR,SS_0.0,1.5,1260,11890000
D06,OBJ144,IR,SS_0.0,1.5,1018,20780000
D06,OBJ145,IR,SS_0.0,1.5,621,10330000
D06,OBJ146,IR,SS_0.0,1.5,1118,23480000
D06,OBJ147,IR,SS_0.0,1.5,605,16710000
D06,OBJ148,IR,SS_0.0,1.5,745,10630000
D06,OBJ149,IR,SS_0.0,1.5,1143,21950000
D06,OBJ150,IR,SS_0.0,1.5,955,21900000
D06,OBJ151,IR,SS_0.0,1.5,1323,21900000
D06,OBJ152,IR,SS_0.0,1.5,943,21320000
D06,OBJ153,IR,SS_0.0,1.5,708,10540000
D06,OBJ154,IR,SS_0.0,1.5,1506,37900000
D06,OBJ155,IR,SS_0.0,1.5,754,11200000
D06,OBJ156,IR,SS_0.0,1.5,687,10410000
D06,OBJ157,IR,SS_0.0,1.5,873,11370000
D06,OBJ158,IR,SS_0.0,1.5,512,10020000
D06,OBJ159,IR,SS_0.0,1.5,658,11690000
D06,OBJ160,IR,SS_0.0,1.5,570,15410000
D06,OBJ161,IR,SS_0.0,1.5,611,7192000
D06,OBJ162,IR,SS_0.0,1.5,1305,20400000
D06,OBJ163,IR,SS_0.0,1.5,537,10260000
D06,OBJ164,IR,SS_0.0,1.5,720,10470000
D06,OBJ165,IR,SS_0.0,1.5,694,10650000
D06,OBJ166,IR,SS_0.0,1.5,514,9397000
D06,OBJ167,IR,SS_0.0,1.5,816,11570000
D06,OBJ168,IR,SS_0.0,1.5,770,14700000
D06,OBJ169,IR,SS_0.0,1.5,624,9626000
D06,OBJ170,IR,SS_0.0,1.5,343,8111000
D06,OBJ171,IR,SS_0.0,1.5,1138,20520000
D06,OBJ172,IR,SS_0.0,1.5,631,9436000
D06,OBJ173,IR,SS_0.0,1.5,877,21480000
D06,OBJ174,IR,SS_0.0,1.5,661,10270000
D06,OBJ175,IR,SS_0.0,1.5,1090,20490000
D06,OBJ176,IR,SS_0.0,1.5,544,14340000
D06,OBJ177,IR,SS_0.0,1.5,402,8654000
D06,OBJ178,IR,SS_0.0,1.5,1417,20760000
D06,OBJ179,IR,SS_0.0,1.5,1038,17870000
D06,OBJ180,IR,SS_0.0,1.5,637,10250000
D06,OBJ181,IR,SS_0.0,1.5,1130,18630000
D06,OBJ182,IR,SS_0.0,1.5,429,8072000
D06,OBJ183,IR,SS_0.0,1.5,1247,8809000
D06,OBJ184,IR,SS_0.0,1.5,419,8710000
D06,OBJ185,IR,SS_0.0,1.5,1176,21550000
D06,OBJ186,IR,SS_0.0,1.5,584,9928000
D06,OBJ187,IR,SS_0.0,1.5,622,9792000
D06,OBJ188,IR,SS_0.0,1.5,681,27240000
D06,OBJ189,IR,SS_0.0,1.5,663,9883000
D06,OBJ190,IR,SS_0.0,1.5,1675,20000000
D06,OBJ191,IR,SS_0.0,1.5,1417,19030000
D06,OBJ192,IR,SS_0.0,1.5,662,9554000
D06,OBJ193,IR,SS_0.0,1.5,858,18950000
D06,OBJ194,IR,SS_0.0,1.5,290,7926000
D06,OBJ195,IR,SS_0.0,1.5,733,15820000
D06,OBJ196,IR,SS_0.0,1.5,1179,18520000
D06,OBJ197,IR,SS_0.0,1.5,698,8720000
D06,OBJ198,IR,SS_0.0,1.5,1257,18670000
D06,OBJ199,IR,SS_0.0,1.5,500,9031000
D06,OBJ200,IR,SS_0.0,1.5,540,8665000
D06,OBJ201,IR,SS_0.0,1.5,781,8995000
D06,OBJ202,IR,SS_0.0,1.5,541,8660000
D06,OBJ203,IR,SS_0.0,1.5,1134,18460000
D06,OBJ204,IR,SS_0.0,1.5,379,7319000
D06,OBJ205,IR,SS_0.0,1.5,549,8631000
D06,OBJ206,IR,SS_0.0,1.5,596,8567000
D06,OBJ207,IR,SS_0.0,1.5,590,8352000
D06,OBJ208,IR,SS_0.0,1.5,1266,16770000
D06,OBJ209,IR,SS_0.0,1.5,382,6476000
D06,OBJ210,IR,SS_0.0,1.5,582,7738000
D06,OBJ211,IR,SS_0.0,1.5,589,9970000
D06,OBJ212,IR,SS_0.0,1.5,1966,40610000
D06,OBJ213,IR,SS_0.0,1.5,609,9824000
D06,OBJ214,IR,SS_0.0,1.5,555,9517000
D06,OBJ215,IR,SS_0.0,1.5,644,10750000
D06,OBJ216,IR,SS_0.0,1.5,337,7519000
D06,OBJ217,IR,SS_0.0,1.5,514,9436000
D06,OBJ218,IR,SS_0.0,1.5,745,11160000
D06,OBJ219,IR,SS_0.0,1.5,600,10210000
D06,OBJ220,IR,SS_0.0,1.5,597,10610000
D06,OBJ221,IR,SS_0.0,1.5,687,10440000
D06,OBJ222,IR,SS_0.0,1.5,856,16990000
D06,OBJ223,IR,SS_0.0,1.5,984,20140000
D06,OBJ224,IR,SS_0.0,1.5,804,15210000
D06,OBJ225,IR,SS_0.0,1.5,1873,21080000
D06,OBJ226,IR,SS_0.0,1.5,1136,21290000
D06,OBJ227,IR,SS_0.0,1.5,770,9499000
D06,OBJ228,IR,SS_0.0,1.5,983,20490000
D06,OBJ229,IR,SS_0.0,1.5,1328,22050000
D06,OBJ230,IR,SS_0.0,1.5,1018,19920000
D06,OBJ231,IR,SS_0.0,1.5,623,9659000
D06,OBJ232,IR,SS_0.0,1.5,1282,22090000
D06,OBJ233,IR,SS_0.0,1.5,534,9940000
D06,OBJ234,IR,SS_0.0,1.5,558,10360000
D06,OBJ235,IR,SS_0.0,1.5,510,14060000
D06,OBJ236,IR,SS_0.0,1.5,570,16830000
D06,OBJ237,IR,SS_0.0,1.5,1297,19720000
D06,OBJ238,IR,SS_0.0,1.5,599,10160000
D06,OBJ239,IR,SS_0.0,1.5,655,10360000
D06,OBJ240,IR,SS_0.0,1.5,233,8830000
D06,OBJ241,IR,SS_0.0,1.5,625,10770000
D06,OBJ242,IR,SS_0.0,1.5,522,10620000
D06,OBJ243,IR,SS_0.0,1.5,472,9723000
D06,OBJ244,IR,SS_0.0,1.5,1635,22740000
D06,OBJ245,IR,SS_0.0,1.5,1150,9643000
D06,OBJ246,IR,SS_0.0,1.5,600,10220000
D06,OBJ247,IR,SS_0.0,1.5,628,10970000
D06,OBJ248,IR,SS_0.0,1.5,1033,20210000
D06,OBJ249,IR,SS_0.0,1.5,707,9021000
D06,OBJ250,IR,SS_0.0,1.5,1079,21190000
D06,OBJ251,IR,SS_0.0,1.5,736,10860000
D06,OBJ252,IR,SS_0.0,1.5,475,9377000
D06,OBJ253,IR,SS_0.0,1.5,967,21560000
D06,OBJ254,IR,SS_0.0,1.5,1383,21180000
D06,OBJ255,IR,SS_0.0,1.5,659,11210000
D06,OBJ256,IR,SS_0.0,1.5,698,11330000
D06,OBJ257,IR,SS_0.0,1.5,589,9773000
D06,OBJ258,IR,SS_0.0,1.5,815,12720000
D06,OBJ259,IR,SS_0.0,1.5,1441,24400000
D06,OBJ260,IR,SS_0.0,1.5,512,7508000
D06,OBJ261,IR,SS_0.0,1.5,467,3304000
D06,OBJ262,IR,SS_0.0,1.5,704,18610000
D06,OBJ263,IR,SS_0.0,1.5,533,10500000
D06,OBJ264,IR,SS_0.0,1.5,960,19810000
D06,OBJ265,IR,SS_0.0,1.5,789,10620000
D06,OBJ266,IR,SS_0.0,1.5,630,10470000
D06,OBJ267,IR,SS_0.0,1.5,610,9839000
D06,OBJ268,IR,SS_0.0,1.5,577,10560000
D06,OBJ269,IR,SS_0.0,1.5,417,8800000
D06,OBJ270,IR,SS_0.0,1.5,745,19160000
D06,OBJ271,IR,SS_0.0,1.5,1249,21200000
D06,OBJ272,IR,SS_0.0,1.5,481,10070000
D06,OBJ273,IR,SS_0.0,1.5,600,10100000
D06,OBJ274,IR,SS_0.0,1.5,501,10190000
D06,OBJ275,IR,SS_0.0,1.5,398,8424000
D06,OBJ276,IR,SS_0.0,1.5,1469,20810000
D06,OBJ277,IR,SS_0.0,1.5,490,13000000
D06,OBJ278,IR,SS_0.0,1.5,642,9791000
D06,OBJ279,IR,SS_0.0,1.5,651,9203000
D06,OBJ280,IR,SS_0.0,1.5,527,10200000
D06,OBJ281,IR,SS_0.0,1.5,982,20940000
D06,OBJ282,IR,SS_0.0,1.5,614,9788000
D06,OBJ283,IR,SS_0.0,1.5,757,15470000
D06,OBJ284,IR,SS_0.0,1.5,546,10380000
D06,OBJ285,IR,SS_0.0,1.5,418,9434000
D06,OBJ286,IR,SS_0.0,1.5,951,19720000
D06,OBJ287,IR,SS_0.0,1.5,1106,11460000
D06,OBJ288,IR,SS_0.0,1.5,518,9217000
D06,OBJ289,IR,SS_0.0,1.5,375,15980000
D06,OBJ290,IR,SS_0.0,1.5,437,8616000
D06,OBJ291,IR,SS_0.0,1.5,810,9663000
D06,OBJ292,IR,SS_0.0,1.5,576,9845000
D06,OBJ293,IR,SS_0.0,1.5,508,9637000
D06,OBJ294,IR,SS_0.0,1.5,1042,19210000
D06,OBJ295,IR,SS_0.0,1.5,254,13040000
D06,OBJ296,IR,SS_0.0,1.5,662,9645000
D06,OBJ297,IR,SS_0.0,1.5,748,19450000
D06,OBJ298,IR,SS_0.0,1.5,511,16650000
D06,OBJ299,IR,SS_0.0,1.5,709,9298000
D06,OBJ300,IR,SS_0.0,1.5,564,9277000
D06,OBJ301,IR,SS_0.0,1.5,1265,18960000
D06,OBJ302,IR,SS_0.0,1.5,940,9664000
D06,OBJ303,IR,SS_0.0,1.5,533,9032000
D06,OBJ304,IR,SS_0.0,1.5,1282,19800000
D06,OBJ305,IR,SS_0.0,1.5,866,18430000
D06,OBJ306,IR,SS_0.0,1.5,703,9603000
D06,OBJ307,IR,SS_0.0,1.5,1054,17950000
D06,OBJ308,IR,SS_0.0,1.5,1112,14010000
D06,OBJ309,IR,SS_0.0,1.5,1113,17760000
D06,OBJ310,IR,SS_0.0,1.5,589,9019000
D06,OBJ311,IR,SS_0.0,1.5,577,8607000
D06,OBJ312,IR,SS_0.0,1.5,1547,18680000
D06,OBJ313,IR,SS_0.0,1.5,572,18420000
D06,OBJ314,IR,SS_0.0,1.5,1022,8873000
D06,OBJ315,IR,SS_0.0,1.5,1025,17120000
D06,OBJ316,IR,SS_0.0,1.5,1070,9799000
D06,OBJ317,IR,SS_0.0,1.5,655,5946000
D06,OBJ318,IR,SS_0.0,1.5,1026,18770000
D06,OBJ319,IR,SS_0.0,1.5,585,13760000
D06,OBJ320,IR,SS_0.0,1.5,612,8916000
D06,OBJ321,IR,SS_0.0,1.5,1322,17340000
D06,OBJ322,IR,SS_0.0,1.5,1207,18060000
D06,OBJ323,IR,SS_0.0,1.5,592,8999000
D06,OBJ324,IR,SS_0.0,1.5,826,9457000
D06,OBJ325,IR,SS_0.0,1.5,512,9031000
D06,OBJ326,IR,SS_0.0,1.5,468,15710000
D06,OBJ327,IR,SS_0.0,1.5,501,8945000
D06,OBJ328,IR,SS_0.0,1.5,528,9061000
D06,OBJ329,IR,SS_0.0,1.5,511,10110000
D06,OBJ330,IR,SS_0.0,1.5,464,9639000
D06,OBJ331,IR,SS_0.0,1.5,484,9295000
D06,OBJ332,IR,SS_0.0,1.5,1213,19840000
D06,OBJ333,IR,SS_0.0,1.5,548,8615000
D06,OBJ334,IR,SS_0.0,1.5,584,8737000
D06,OBJ335,IR,SS_0.0,1.5,1208,22020000
D06,OBJ336,IR,SS_0.0,1.5,1051,20540000
D06,OBJ337,IR,SS_0.0,1.5,403,9211000
D06,OBJ338,IR,SS_0.0,1.5,521,10370000
D06,OBJ339,IR,SS_0.0,1.5,1432,39110000
D06,OBJ340,IR,SS_0.0,1.5,723,9083000
D06,OBJ341,IR,SS_0.0,1.5,1236,18930000
D06,OBJ342,IR,SS_0.0,1.5,380,8615000
D06,OBJ343,IR,SS_0.0,1.5,513,9866000
D06,OBJ344,IR,SS_0.0,1.5,772,19810000
D06,OBJ345,IR,SS_0.0,1.5,810,16900000
D06,OBJ346,IR,SS_0.0,1.5,1393,8986000
D06,OBJ347,IR,SS_0.0,1.5,210,15350000
D06,OBJ348,IR,SS_0.0,1.5,466,9496000
D06,OBJ349,IR,SS_0.0,1.5,763,10760000
D06,OBJ350,IR,SS_0.0,1.5,535,9424000
D06,OBJ351,IR,SS_0.0,1.5,1337,21420000
D06,OBJ352,IR,SS_0.0,1.5,568,9689000
D06,OBJ353,IR,SS_0.0,1.5,658,20590000
D06,OBJ354,IR,SS_0.0,1.5,563,9862000
D06,OBJ355,IR,SS_0.0,1.5,818,18450000
D06,OBJ356,IR,SS_0.0,1.5,981,10470000
D06,OBJ357,IR,SS_0.0,1.5,738,10150000
D06,OBJ358,IR,SS_0.0,1.5,525,9444000
D06,OBJ359,IR,SS_0.0,1.5,1048,19010000
D06,OBJ360,IR,SS_0.0,1.5,471,15300000
D06,OBJ361,IR,SS_0.0,1.5,1439,18800000
D06,OBJ362,IR,SS_0.0,1.5,851,10940000
D06,OBJ363,IR,SS_0.0,1.5,675,11020000
D06,OBJ364,IR,SS_0.0,1.5,667,11150000
D06,OBJ365,IR,SS_0.0,1.5,505,10190000
D06,OBJ366,IR,SS_0.0,1.5,508,10530000
D06,OBJ367,IR,SS_0.0,1.5,1024,20090000
